country,date,adm1_name,indicator,value,group,year,month,month_name,year_month,year_month_str
South Sudan,2025-01-03,Torit,percent_area_flooded,0.231993703,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil South,percent_area_flooded,0.74672136,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil North,percent_area_flooded,0.127334936,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil East,percent_area_flooded,1.350672752,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil Centre,percent_area_flooded,0.172423008,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yirol West,percent_area_flooded,1.013963243,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yirol East,percent_area_flooded,5.266096262,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Wulu,percent_area_flooded,0.002097978,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek North,percent_area_flooded,1.213308815,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek East,percent_area_flooded,0.987139605,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek Centre,percent_area_flooded,1.394090495,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Cueibet,percent_area_flooded,1.266362717,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Awerial,percent_area_flooded,3.625143205,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Uror,percent_area_flooded,0.104976938,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Twic East,percent_area_flooded,7.994214317,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Pochalla,percent_area_flooded,1.47038853,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Pibor,percent_area_flooded,0.328126894,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Nyirol,percent_area_flooded,0.542501768,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Fangak,percent_area_flooded,19.79517895,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Duk,percent_area_flooded,11.53843662,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Canal/Pigi,percent_area_flooded,1.113696966,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Bor South,percent_area_flooded,1.397338222,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Ayod,percent_area_flooded,10.41831306,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Akobo,percent_area_flooded,1.24596741,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Magwi,percent_area_flooded,0.114629539,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil West,percent_area_flooded,0.47053768,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Pochalla,percent_area_flooded,1.47038853,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Uror,percent_area_flooded,0.104976938,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Maiwut,percent_area_flooded,1.033633633,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Malakal,percent_area_flooded,1.778375202,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Manyo,percent_area_flooded,2.112483172,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Melut,percent_area_flooded,3.112074988,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Panyikang,percent_area_flooded,3.398078744,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Renk,percent_area_flooded,0.446252991,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Ulang,percent_area_flooded,6.246666394,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Gogrial East,percent_area_flooded,2.968682638,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Gogrial West,percent_area_flooded,0.31842749,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj East,percent_area_flooded,0.640427862,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj North,percent_area_flooded,4.607256979,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj South,percent_area_flooded,1.307802319,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Twic,percent_area_flooded,4.287080706,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Jur River,percent_area_flooded,0.158014386,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Raja,percent_area_flooded,0.009901947,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Wau,percent_area_flooded,0.005753225,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Ezo,percent_area_flooded,0.009924013,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mundri East,percent_area_flooded,0.010259979,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mundri West,percent_area_flooded,0.030511727,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Nagero,percent_area_flooded,0.006444005,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Nzara,percent_area_flooded,0.017196706,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tambura,percent_area_flooded,0.012217032,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yambio,percent_area_flooded,0.035704336,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Maban,percent_area_flooded,0.301057928,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Twic East,percent_area_flooded,7.994214317,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Luakpiny/Nasir,percent_area_flooded,7.319818658,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Fashoda,percent_area_flooded,1.497582285,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Awerial,percent_area_flooded,3.625143205,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Cueibet,percent_area_flooded,1.266362717,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek Centre,percent_area_flooded,1.394090495,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek East,percent_area_flooded,0.987139605,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rumbek North,percent_area_flooded,1.213308815,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Wulu,percent_area_flooded,0.002097978,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yirol East,percent_area_flooded,5.266096262,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yirol West,percent_area_flooded,1.013963243,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil Centre,percent_area_flooded,0.172423008,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil East,percent_area_flooded,1.350672752,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil North,percent_area_flooded,0.127334936,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil South,percent_area_flooded,0.74672136,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Aweil West,percent_area_flooded,0.47053768,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Abiemnhom,percent_area_flooded,0.308839187,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Guit,percent_area_flooded,27.36857856,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Koch,percent_area_flooded,4.998941868,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Leer,percent_area_flooded,7.632826842,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mayendit,percent_area_flooded,19.7502794,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mayom,percent_area_flooded,17.2757276,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Panyijiar,percent_area_flooded,8.293598104,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Pariang,percent_area_flooded,6.787037077,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rubkona,percent_area_flooded,51.90398517,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Baliet,percent_area_flooded,2.285509093,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Longochuk,percent_area_flooded,0.406137445,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Guit,percent_area_flooded,27.36857856,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Pariang,percent_area_flooded,6.787037077,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Leer,percent_area_flooded,7.632826842,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj East,percent_area_flooded,0.640427862,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj North,percent_area_flooded,4.607256979,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tonj South,percent_area_flooded,1.307802319,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Twic,percent_area_flooded,4.287080706,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Jur River,percent_area_flooded,0.158014386,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Wau,percent_area_flooded,0.005753225,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Gogrial West,percent_area_flooded,0.31842749,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Ezo,percent_area_flooded,0.009924013,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mundri West,percent_area_flooded,0.030511727,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Nagero,percent_area_flooded,0.006444005,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Nzara,percent_area_flooded,0.017196706,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Tambura,percent_area_flooded,0.012217032,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Yambio,percent_area_flooded,0.035704336,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Koch,percent_area_flooded,4.998941868,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mundri East,percent_area_flooded,0.010259979,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Gogrial East,percent_area_flooded,2.968682638,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Raja,percent_area_flooded,0.009901947,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Renk,percent_area_flooded,0.446252991,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Ulang,percent_area_flooded,6.246666394,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mayendit,percent_area_flooded,19.7502794,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Mayom,percent_area_flooded,17.2757276,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Panyijiar,percent_area_flooded,8.293598104,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Rubkona,percent_area_flooded,51.90398517,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Fashoda,percent_area_flooded,1.497582285,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Longochuk,percent_area_flooded,0.406137445,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Baliet,percent_area_flooded,2.285509093,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Maban,percent_area_flooded,0.301057928,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Maiwut,percent_area_flooded,1.033633633,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Malakal,percent_area_flooded,1.778375202,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Manyo,percent_area_flooded,2.112483172,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Melut,percent_area_flooded,3.112074988,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Panyikang,percent_area_flooded,3.398078744,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-03,Luakpiny/Nasir,percent_area_flooded,7.319818658,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Longochuk,percent_area_flooded,1.55263698,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Pariang,percent_area_flooded,7.316072769,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Aweil East,percent_area_flooded,0.535119919,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Fashoda,percent_area_flooded,5.708788225,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Baliet,percent_area_flooded,6.911820993,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Rubkona,percent_area_flooded,47.89672356,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Panyijiar,percent_area_flooded,8.403848906,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Aweil South,percent_area_flooded,0.571724077,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mayendit,percent_area_flooded,19.39297693,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Leer,percent_area_flooded,5.924158188,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Koch,percent_area_flooded,4.870901383,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Guit,percent_area_flooded,23.80988812,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Abiemnhom,percent_area_flooded,1.028243247,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Aweil West,percent_area_flooded,0.036583011,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Luakpiny/Nasir,percent_area_flooded,3.150778642,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mayom,percent_area_flooded,24.7741303,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Maban,percent_area_flooded,2.242285413,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ezo,percent_area_flooded,0.075716544,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Malakal,percent_area_flooded,4.497861368,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Maridi,percent_area_flooded,0.00465276,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ibba,percent_area_flooded,0.112360044,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Aweil Centre,percent_area_flooded,0.103262389,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Wau,percent_area_flooded,0.014643369,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Raja,percent_area_flooded,0.041556491,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Jur River,percent_area_flooded,0.430177387,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Twic,percent_area_flooded,14.00437818,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tonj South,percent_area_flooded,0.674864545,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tonj North,percent_area_flooded,10.770858,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tonj East,percent_area_flooded,5.544727686,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Gogrial West,percent_area_flooded,0.584100412,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Gogrial East,percent_area_flooded,5.445965956,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ulang,percent_area_flooded,3.452540157,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Renk,percent_area_flooded,0.90660637,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Panyikang,percent_area_flooded,4.876154766,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Melut,percent_area_flooded,8.212126751,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Manyo,percent_area_flooded,4.996088398,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Maiwut,percent_area_flooded,0.536807152,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yirol West,percent_area_flooded,3.270377037,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ayod,percent_area_flooded,11.93988241,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Wulu,percent_area_flooded,0.062638621,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ikotos,percent_area_flooded,0.131339325,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Budi,percent_area_flooded,0.317661739,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yei,percent_area_flooded,0.003251049,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Terekeka,percent_area_flooded,2.116445604,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Morobo,percent_area_flooded,0.02126028,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Juba,percent_area_flooded,1.042873562,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yambio,percent_area_flooded,0.033676961,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Kapoeta East,percent_area_flooded,0.458950789,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tambura,percent_area_flooded,0.019436188,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nagero,percent_area_flooded,0.030716423,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nzara,percent_area_flooded,0.144636579,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nagero,percent_area_flooded,0.030716423,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mvolo,percent_area_flooded,0.165798323,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mvolo,percent_area_flooded,0.165798323,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tambura,percent_area_flooded,0.019436188,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mundri West,percent_area_flooded,0.030330353,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nzara,percent_area_flooded,0.144636579,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yirol East,percent_area_flooded,6.418564173,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Kapoeta North,percent_area_flooded,1.189044367,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Magwi,percent_area_flooded,0.287393812,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Rumbek North,percent_area_flooded,13.50985163,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Rumbek East,percent_area_flooded,1.750457479,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Rumbek Centre,percent_area_flooded,5.856822298,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Cueibet,percent_area_flooded,0.841719333,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Awerial,percent_area_flooded,5.808517662,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Uror,percent_area_flooded,5.951262145,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Twic East,percent_area_flooded,16.50138832,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Lafon,percent_area_flooded,4.47616067,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Pochalla,percent_area_flooded,10.37864453,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nyirol,percent_area_flooded,2.598514046,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Fangak,percent_area_flooded,19.84209121,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Duk,percent_area_flooded,14.12593031,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Canal/Pigi,percent_area_flooded,3.87594312,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Bor South,percent_area_flooded,9.708392665,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Akobo,percent_area_flooded,8.431798321,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Torit,percent_area_flooded,0.385909336,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Pibor,percent_area_flooded,3.988038263,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mundri East,percent_area_flooded,0.022618589,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yambio,percent_area_flooded,0.033676961,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mundri East,percent_area_flooded,0.022618589,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Terekeka,percent_area_flooded,2.116445604,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Morobo,percent_area_flooded,0.02126028,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Juba,percent_area_flooded,1.042873562,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yambio,percent_area_flooded,0.033676961,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Tambura,percent_area_flooded,0.019436188,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nzara,percent_area_flooded,0.144636579,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Nagero,percent_area_flooded,0.030716423,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Mvolo,percent_area_flooded,0.165798323,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Juba,percent_area_flooded,1.042873562,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Morobo,percent_area_flooded,0.02126028,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Terekeka,percent_area_flooded,2.116445604,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Yei,percent_area_flooded,0.003251049,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Budi,percent_area_flooded,0.317661739,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Ikotos,percent_area_flooded,0.131339325,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Kapoeta East,percent_area_flooded,0.458950789,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Kapoeta North,percent_area_flooded,1.189044367,Unknown,2025,1,Jan,2025-01,2025-01
South Sudan,2025-01-16,Lafon,percent_area_flooded,4.47616067,Unknown,2025,1,Jan,2025-01,2025-01
